rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-8039-dup-2,,mati|da,oats,missing,perth,04 9130 0706,9873 8210 5683 379,67377.21,93,193010.1,866,f,81.378
rec-8039-org,male,matilda,oats,2615,perth,04 9130 0706,9873 8210 5683 3679,67377.21,93,193010.1,86,f,81.378
rec-8040-dup-0,,eponi,gillij,2603,sydney,,8125 1788 4204 46929,62199.07,63,63568.3,106,f,80.105
rec-8040-dup-1,,eponi,gillis,2604,sydney,,8125 1788 42044929,62199.07,63,63568.3,106,f,80.105
rec-8040-dup-2,,ebony,giilis,2603,sydjey,02 6636 8254,8125 188 4204 4929,62199.07,63,63568.3,106,f,80.105
rec-8040-org,female,eboni,gillis,2603,sydney,02 6636 8254,8125 1788 4204 4929,62199.07,63,63568.3,106,f,80.105
rec-8041-org,female,emiily,ryan,2902,melbourne,02 1314 8895,6812 9255 7959 5276,29764.86,40,38259.6,83,f,82.061
rec-8042-org,female,danielle,newey,2605,perth,07 8002 8016,3492 5548 3967 0332,32524.33,60,120014.4,91,na,73.534
rec-8043-dup-0,male,zhelbey,lovelok,260u,sydney,,3232 589 4608 5383,66262.90,94,11598.5,28,f,74.286
rec-8043-dup-1,,selbey,lofelock,2607,sydney,,3232 5089 46028 5383,66262.90,94,11598.5,28,f,74.286
rec-8043-dup-2,male,shelbey,lovelokk,2608,,,3232 5089 46308 5383,66262.90,94,11598.5,28,f,74.286
rec-8043-org,male,shelbey,lovelock,2607,sydney,03 2978 4838,3232 5089 4608 5383,66262.90,94,11598.5,28,f,74.286
rec-8044-org,female,lara,wiseman,2615,perth,07 3050 0171,6058 0073 2149 1981,40857.67,22,23064.4,27,na,77.841
rec-8045-org,male,hannah,quast,2607,melbourne,02 6513 4207,7506 7537 2097 0109,31577.52,13,80789.9,93,m,80.373
rec-8046-dup-0,female,jackueline,haythoahpe,2605,melbourne,07 9893 5541,6987 574 5860 4535,34680.24,79,131348.3,884,na,74.404
rec-8046-dup-1,,jacquelin,haithorpe,2606,melbourne,07 9893 5541,6987 65574 5860 4535,34680.24,79,131348.3,8,na,74.404
rec-8046-dup-2,,jackueline,haythorpe,2606,melbourne,,6987 6574 5860 45635,34680.24,79,131348.3,882,na,74.404
rec-8046-org,female,jacqueline,haythorpe,2606,melbourne,07 9893 5541,6987 6574 5860 4535,34680.24,79,131348.3,88,na,74.404
rec-8047-org,male,briony,madigan,2902,sydney,02 8385 2790,0482 0500 7611 1560,47923.19,102,99028.8,50,f,77.931
rec-8048-org,female,felicity,broadhead,2617,brisbane,02 6632 1316,8630 0174 7091 2360,68050.79,50,27862.3,74,m,77.021
rec-8049-dup-0,male,zaara,maston,2903,sytney,02 8110 2232,6742 5991 95996 5424,34066.27,111,48016.6,52,f,81.391
rec-8049-org,male,saara,mason,2902,sydney,02 8110 2232,6742 5991 9996 5424,34066.27,111,48016.6,52,f,81.391
rec-8050-dup-0,,jate,ebb,2913,melvourne,,5427 1473 3514 4344,27246.23,46,56.8,65,na,69.798
rec-8050-dup-1,male,jfade,wep,2913,,,5427 15473 3514 4344,27246.23,46,56.8,65,na,69.798
rec-8050-dup-2,,jade,wepb,29q3,melbourne,,5427 1473 35194 4344,27246.23,46,56.8,65,na,69.798
rec-8050-org,male,jade,webb,2913,melbourne,03 6168 3836,5427 1473 3514 4344,27246.23,46,56.8,65,na,69.798
rec-8051-org,male,rachel,boyle,2606,melbourne,02 2718 8159,9350 2420 2354 9575,58840.08,53,63277.9,65,f,70.210
rec-8052-dup-0,,takeisha,millar,2913,br9sbane,,2623 1663 07278 1958,52147.72,8,272842.4,61,f,76.064
rec-8052-dup-1,,take:sha,millaah,2923,brisbane,02 8322 6795,2623 1663 7278 1958,52147.72,8,272842.4,86,f,76.064
rec-8052-org,female,takeisha,millar,2913,brisbane,02 8322 6795,2623 1663 7278 1958,52147.72,8,272842.4,68,f,76.064
rec-8053-dup-0,,ckeely,priesd,2905,sydny,04 1438 3642,1434 7132 14697 7691,65204.96,37,70300.5,99,na,76.997
rec-8053-org,female,keely,priest,2905,sydney,04 1438 3642,1434 7132 1497 7691,65204.96,37,70300.5,99,na,76.997
rec-8054-dup-0,,eli2a,zheldon,2o05,sydney,08 5015 6419,6201 7663 86103629,40706.54,6,29351.8,97,na,72.424
rec-8054-dup-1,male,eliza,zheldon,290t,sydny,,6201 7663 85610 3629,40706.54,6,29351.8,97,na,72.424
rec-8054-org,male,eliza,sheldon,2905,sydney,08 5015 6419,6201 7663 8610 3629,40706.54,6,29351.8,97,na,72.424
rec-8055-org,female,chevonne,woodbury,2614,brisbane,08 5820 2768,4353 7111 6790 3985,87774.74,115,47429.5,72,m,80.979
rec-8056-dup-0,,teni|le,koleman,2612,melbourn,,5638 1320 3779 5783,44464.78,97,46170.9,17,m,76.895
rec-8056-dup-1,male,temille,koleman,2612,melbouahne,,5638 1320 37799 5783,44464.78,97,46170.9,17,m,76.895
rec-8056-org,male,tenille,coleman,2612,melbourne,03 7321 7317,5638 1320 3779 5783,44464.78,97,46170.9,17,m,76.895
rec-8057-dup-0,male,mstilda,whide,2606,perth,,807 9948 6400 7220,57777.93,40,104174.1,107,na,82.586
rec-8057-org,male,matilda,white,2605,perth,02 1772 9963,8076 9948 6400 7220,57777.93,40,104174.1,107,na,82.586
rec-8058-dup-0,,klaire,glavac,2606,sydn4y,07 7476 0354,8035 5219 542 2258,70656.27,64,162408.9,64,f,84.392
rec-8058-dup-1,,cla'lre,glafach,260t,sydney,,8035 5219 5042 2258,70656.27,64,162408.9,64,f,84.392
rec-8058-org,male,claire,glavach,2606,sydney,07 7476 0354,8035 5219 5042 2258,70656.27,64,162408.9,64,f,84.392
rec-8059-dup-0,male,taliay,smeatoj,2616,melbourne,,1220 758 1993 5619,47660.71,50,21950.9,58,f,69.504
rec-8059-org,male,taliah,smeaton,2615,melbourne,04 1964 6960,1220 7958 1993 5619,47660.71,50,21950.9,58,f,69.504
rec-8060-dup-0,,mya,tiller,missing,canberra,,5178 5180 88413 9699,95926.69,80,121266.9,57,f,73.211
rec-8060-dup-1,,mya,tilleah,2604,,08 4915 9804,5178 5180 8413 9699,95926.69,80,121266.9,7,f,73.211
rec-8060-org,male,mia,tiller,2604,canberra,08 4915 9804,5178 5180 8413 9699,95926.69,80,121266.9,57,f,73.211
rec-8061-org,male,georgina,dinnison,2906,sydney,04 7053 7733,3334 1942 1569 4088,62050.81,114,93102.5,20,m,77.233
rec-8062-org,male,crystal,westbrook,2605,melbourne,08 8924 0893,0179 6180 8777 0427,62653.25,15,54251.2,49,f,78.995
rec-8063-org,male,maria,halley,2902,melbourne,08 8958 0916,8760 4611 4869 3944,22299.27,75,64156.0,93,m,72.124
rec-8064-org,male,sophie,fitzpatrick,2602,perth,07 8287 4553,1959 0083 7808 2711,78026.89,108,53433.4,54,m,69.558
rec-8065-dup-0,male,hannab,pilecki,2707,sydney,,9011 179 1278 8829,51143.04,43,228502.4,108,f,80.395
rec-8065-dup-1,,hannah,bileccki,2608,sydnmey,,9011 1791 1278 8829,51143.04,43,228502.4,108,f,80.395
rec-8065-org,male,hannah,bilecki,2607,sydney,08 4231 4680,9011 1791 1278 8829,51143.04,43,228502.4,108,f,80.395
rec-8066-org,female,sophie,clarke,2905,canberra,08 9038 0231,4876 4039 0764 0259,66161.74,59,54380.6,30,na,73.352
rec-8067-dup-0,male,lili,nidham,missing,sydnry,,8717 7729 4711 6868,77964.83,85,78240.2,76,f,73.998
rec-8067-dup-1,,lili,needam,2602,stydney,,8717 7729 4711 6868,77964.83,85,78240.2,76,f,73.998
rec-8067-org,male,lily,needham,2602,sydney,07 8542 6810,8717 7729 4711 6868,77964.83,85,78240.2,76,f,73.998
rec-8068-org,female,delaney,afford,2904,melbourne,02 4936 4942,3927 9555 6473 2957,46515.02,104,56732.3,33,m,78.791
rec-8069-dup-0,female,sanaye,grin,26p5,pert,,6868 7982 9307 2091,70737.76,18,124827.3,41,f,72.857
rec-8069-org,female,shanaye,green,2605,perth,03 4166 2227,6868 7982 9307 2091,70737.76,18,124827.3,41,f,72.857
rec-8070-dup-0,male,hnnah,kannamgara,2615,canberra,,0110 1299 07173740,55048.86,53,52395.8,77,m,78.785
rec-8070-org,male,hannah,kannangara,2615,canberra,07 9189 8932,0110 1299 0717 3740,55048.86,53,52395.8,97,m,78.785
rec-8071-org,male,liana,philippa,2612,canberra,02 9693 4578,0070 6422 8662 2499,42231.12,65,30872.4,46,f,78.953
rec-8072-org,female,nikki,emptage,2905,melbourne,08 9031 4010,4283 8387 2545 9898,67496.71,54,76583.6,23,m,69.926
rec-8073-org,male,bridget,switalski,2903,perth,03 6676 8298,5366 5008 6903 9411,80524.75,52,39725.7,60,na,73.107
rec-8074-org,female,macey,rollins,2905,brisbane,04 6787 6302,9425 0718 3144 7654,58492.70,87,70428.2,33,f,79.521
rec-8075-dup-0,,emiily,killard,2602,sydnwy,,1909 3039 23191 4620,52656.17,54,71952.3,53,na,75.756
rec-8075-dup-1,,emiili,gillarf,2601,sydney,,1909 3039 3191 4620,52656.17,54,71952.3,53,na,75.756
rec-8075-dup-2,female,emiili,gillart,2602,sydnet,,1909 3039 3191 4620,52656.17,54,71952.3,534,na,75.756
rec-8075-org,female,emiily,gillard,2602,sydney,04 7719 9398,1909 3039 3191 4620,52656.17,54,71952.3,53,na,75.756
rec-8076-org,male,emma,mason,2607,perth,02 0589 7662,6871 9003 6817 6113,26291.77,42,67793.9,105,na,75.642
rec-8077-dup-0,,stamara,aprahamson,2617,sydnei,,6286 3431 6336 2974,91203.47,117,251815.2,63,f,80.011
rec-8077-dup-1,,samara,abrahamson,missing,sydnevy,03 0880 6423,6286 3431 61336 2974,91203.47,117,251815.2,163,f,80.011
rec-8077-org,male,samara,abrahamson,2617,sydney,03 0880 6423,6286 3431 6336 2974,91203.47,117,251815.2,63,f,80.011
rec-8078-org,male,katelyn,bellchambers,2615,sydney,04 1254 4879,0692 1577 9938 5124,58937.81,60,112308.3,71,na,75.621
rec-8079-dup-0,male,melissa,dudly,2624,melbo7rne,,4003 5031 1707 2709,35328.11,48,67240.2,72,f,69.350
rec-8079-dup-1,,melizsa,dudley,261r,melbourn,04 4632 3599,4003 5031 707 2709,35328.11,48,67240.2,27,f,69.350
rec-8079-dup-2,,melisza,dudley,2614,melpourne,,4003 5031 107 2709,35328.11,48,67240.2,27,f,69.350
rec-8079-org,male,melissa,dudley,2614,melbourne,04 4632 3599,4003 5031 1707 2709,35328.11,48,67240.2,27,f,69.350
rec-8080-org,female,gemaley,perre,2615,brisbane,08 1302 7268,9397 4390 6856 1143,45474.17,79,4506.3,41,na,81.061
rec-8081-dup-0,,bet,brokenshire,260w,sydney,,5003 3849 0104 71556,29685.43,53,47125.1,80,m,71.315
rec-8081-org,male,beth,brokenshire,2603,sydney,04 2320 1223,5003 3849 0104 7156,29685.43,53,47125.1,80,m,71.315
rec-8082-dup-0,female,kaitlin,claahke,290r,pertj,03 7248 9368,7293 9124 625 1633,67968.03,2,168819.5,22,f,79.016
rec-8082-dup-1,female,kaitlin,claahke,missing,peeth,03 7248 9368,7293 9124 2625 1633,67968.03,2,168819.5,222,f,79.016
rec-8082-org,female,caitlin,clarke,2905,perth,03 7248 9368,7293 9124 2625 1633,67968.03,2,168819.5,22,f,79.016
rec-8083-dup-0,,brooek,senartb,2602,melborne,02 7865 0480,6569 50034 6637 2369,70960.13,26,26662.2,88,f,82.133
rec-8083-org,male,brooke,senarth,2602,melbourne,02 7865 0480,6569 5004 6637 2369,70960.13,26,26662.2,88,f,82.133
rec-8084-dup-0,,wilow,morrizon,2615,melbourne,,7217 5957 3427 0322,18628.62,30,75256.7,452,na,71.444
rec-8084-dup-1,male,wallow,morison,261t,melboutne,,7217 5957 3427 0322,18628.62,30,75256.7,45,na,71.444
rec-8084-dup-2,,wilow,morriston,2715,melbourne,,7217 5957 3427 0322,18628.62,30,75256.7,45,na,71.444
rec-8084-org,male,willow,morrison,2615,melbourne,08 5176 2316,7217 5957 3427 0322,18628.62,30,75256.7,45,na,71.444
rec-8085-dup-0,,kaitlin,reid,290t,peahth,,8390 2686 5409 0752,35501.37,29,26190.5,87,na,77.458
rec-8085-dup-1,,kaitlin,reicl,2905,pert,,8390 2686 5409 0752,35501.37,29,26190.5,87,na,77.458
rec-8085-dup-2,female,kaitlin,reid,2995,pert,,8390 2686 54090752,35501.37,29,26190.5,87,na,77.458
rec-8085-org,female,caitlin,reid,2905,perth,04 9625 6110,8390 2686 5409 0752,35501.37,29,26190.5,87,na,77.458
rec-8086-org,male,jaslyn,green,2614,sydney,04 8728 8105,9044 2549 9740 7777,32492.62,119,31456.8,59,f,69.735
rec-8087-org,female,amy,hyland,2906,perth,02 7089 4417,5833 0857 4742 1984,39734.89,73,134978.4,46,f,77.492
rec-8088-org,male,zali,baynes,2904,sydney,02 9182 2417,2864 0642 1252 3688,56040.93,10,114185.2,30,f,77.971
rec-8089-dup-0,,karlea,white,261r,melbourn,03 9889 2487,3702 6341 1270 258,82657.10,64,55327.8,27,na,72.958
rec-8089-org,female,karlee,white,2614,melbourne,03 9889 2487,3702 6341 1270 2580,82657.10,64,55327.8,27,na,72.958
rec-8090-org,female,ava,gibb,2602,sydney,08 1612 6296,3840 8098 3675 8443,69609.20,24,83826.9,30,m,82.501
rec-8091-org,male,grace,asher,2615,perth,02 4756 2392,3073 5949 7398 3249,98686.60,30,49580.9,21,na,76.321
rec-8092-org,male,isabella,thackeray,2902,melbourne,04 4937 7420,1242 5017 5599 4117,36362.28,57,84007.3,61,m,65.181
rec-8093-org,male,courtney,rees,2603,melbourne,07 0901 4571,4016 9706 6844 4257,59369.40,65,81813.3,10,m,78.276
rec-8094-dup-0,,paike,prain,2905,melbourne,,9483 8766 41851 7281,70263.13,116,74307.6,56,f,85.603
rec-8094-dup-1,male,paig4,prain,missing,melburne,08 0051 2889,948 8766 4181 7281,70263.13,116,74307.6,56,f,85.603
rec-8094-dup-2,male,paig,prain,missing,melvourne,08 0051 2889,9483 8766 481 7281,70263.13,116,74307.6,56,f,85.603
rec-8094-org,male,paige,brain,2905,melbourne,08 0051 2889,9483 8766 4181 7281,70263.13,116,74307.6,56,f,85.603
rec-8095-dup-0,male,ckeelin,croch,missing,melbourne,,0818 225 4804 2130,47987.68,53,97013.7,77,m,72.191
rec-8095-dup-1,male,kilin,crouc,2y15,melbourne,,08182 2259 4804 2130,47987.68,53,97013.7,77,m,72.191
rec-8095-org,male,keelin,crouch,2615,melbourne,08 5638 7615,0818 2259 4804 2130,47987.68,53,97013.7,77,m,72.191
rec-8096-org,male,lauren,browne,2605,perth,03 7225 9211,5047 0936 5710 3373,35794.93,64,38758.5,43,m,76.165
rec-8097-dup-0,,shelhy,riean,missing,brisane,07 1693 1460,0712 1293 3725 8417,55572.68,86,168882.5,88,f,74.825
rec-8097-org,female,shelby,ryan,2607,brisbane,07 1693 1460,0712 1293 3725 8417,55572.68,86,168882.5,88,f,74.825
rec-8098-dup-0,,stephanie,bish9p,2902,melbouene,,2913 3669 3601 7315,47571.40,36,114400.4,1,f,77.686
rec-8098-dup-1,,stefanie,bisthop,2902,,,2913 3669 3601 7315,47571.40,36,114400.4,12,f,77.686
rec-8098-dup-2,,stepanie,bishop,29o2,melburne,,2913 3669 3601 7315,47571.40,36,114400.4,12,f,77.686
rec-8098-org,female,stephanie,bishop,2902,melbourne,02 0242 8971,2913 3669 3601 7315,47571.40,36,114400.4,12,f,77.686
rec-8099-org,female,portia,rundle,2600,perth,08 7318 1892,3006 9159 5590 0839,27386.99,9,43661.8,63,m,73.059
rec-8100-dup-0,female,kaseu,ztanbury,2615,,,2061 7922 3392 4003,15824.14,60,77349.9,762,f,76.625
rec-8100-dup-1,,kasey,stambury,2616,sydbey,08 0164 2180,2061 7922 392 4003,15824.14,60,77349.9,72,f,76.625
rec-8100-org,female,kasey,stanbury,2615,sydney,08 0164 2180,2061 7922 3392 4003,15824.14,60,77349.9,72,f,76.625
rec-8101-dup-0,,erin,witeley,2617,melb0urne,,5393 9940 8377 5581,85006.89,21,12394.5,6,na,76.060
rec-8101-dup-1,,erin,witeley,2617,,,5393 9940 8377 25581,85006.89,21,12394.5,86,na,76.060
rec-8101-org,male,erin,whiteley,2617,melbourne,04 6843 8418,5393 9940 8377 5581,85006.89,21,12394.5,86,na,76.060
rec-8102-dup-0,male,loren,koral,missing,melbourn,08 8652 8191,5636 8473 29246 4033,38823.80,101,124512.2,37,f,73.075
rec-8102-org,male,lauren,koral,2602,melbourne,08 8652 8191,5636 8473 2246 4033,38823.80,101,124512.2,30,f,73.075
rec-8103-org,male,mikayla,fittock,2603,sydney,07 6297 6396,5033 4851 0462 6837,40570.78,36,75395.6,15,m,66.970
rec-8104-dup-0,male,isabella,evan,2t12,canbeahra,,9659 3208 31592 6901,52512.48,62,55133.2,35,f,73.985
rec-8104-org,male,isabella,egan,2612,canberra,08 9435 3089,9659 3208 3192 6901,52512.48,62,55133.2,35,f,73.985
rec-8105-dup-0,male,annabella,jeen,261q,perth,,3398 0256 0735 95577,60255.33,90,47579.0,02,f,80.780
rec-8105-dup-1,male,anabella,steen,2612,perth,,3398 026 0735 5577,60255.33,90,47579.0,20,f,80.780
rec-8105-org,male,annabella,seen,2611,perth,03 3851 7909,3398 0256 0735 5577,60255.33,90,47579.0,20,f,80.780
rec-8106-dup-0,,chlie,paterston,2906,melbourne,02 4441 5849,4421 086 8195 3639,43806.47,71,128456.1,120,f,75.495
rec-8106-dup-1,female,kloe,paterson,2906,melboutne,,4421 0186 895 3639,43806.47,71,128456.1,1024,f,75.495
rec-8106-org,female,chloe,paterson,2906,melbourne,02 4441 5849,4421 0186 8195 3639,43806.47,71,128456.1,102,f,75.495
rec-8107-dup-0,female,rose,mccarthi,2612,peahth,,3488 5395 1050 2105,71918.01,48,54463.2,95,na,71.352
rec-8107-dup-1,,rosi,mkarthy,2612,perth,,3488 5395 61050 2105,71918.01,48,54463.2,59,na,71.352
rec-8107-org,female,rosie,mccarthy,2612,perth,03 2287 5961,3488 5395 1050 2105,71918.01,48,54463.2,59,na,71.352
rec-8108-dup-0,,ami,hnna,2609,canberrz,,0868 3420 1913 2432,45062.31,20,30626.7,80,m,70.610
rec-8108-dup-1,male,ami,hnna,2609,camberra,,0868 3420 1913 2432,45062.31,20,30626.7,800,m,70.610
rec-8108-org,male,amy,hanna,2609,canberra,08 9445 6579,0868 3420 1913 2432,45062.31,20,30626.7,80,m,70.610
rec-8109-dup-0,,tiahni,collinson,2615,sydhey,,2535 0074 79908 7662,43082.17,37,47225.8,46,na,73.682
rec-8109-dup-1,,tiahni,collinjon,2615,sydnvey,,2535 0074 7908 7662,43082.17,37,47225.8,46,na,73.682
rec-8109-dup-2,male,tiahn3e,kollinson,261t,sydey,,2535 0074 7908 7662,43082.17,37,47225.8,46,na,73.682
rec-8109-org,male,tiahnee,collinson,2615,sydney,04 6186 8194,2535 0074 7908 7662,43082.17,37,47225.8,46,na,73.682
rec-8110-org,female,caitlin,wah,2606,brisbane,08 9399 9372,5228 8231 6268 5616,38926.50,2,163022.2,93,f,74.712
rec-8111-org,male,lara,milburn,2606,melbourne,08 2744 5721,5454 8232 3223 2075,27936.66,73,93406.7,78,na,72.072
rec-8112-dup-0,,emiily,hauzer,2902,pwrth,,4025 0782 6405 2802,59892.87,30,44994.2,28,f,67.421
rec-8112-org,male,emiily,hauser,2902,perth,08 3423 0864,4025 0782 6405 2802,59892.87,30,44994.2,22,f,67.421
rec-8113-dup-0,female,illy,zalt,2o13,bridbane,07 3069 3714,9425 01290 8360 4251,24627.00,64,57985.3,70,f,72.440
rec-8113-org,female,lily,salt,2913,brisbane,07 3069 3714,9425 0190 8360 4251,24627.00,64,57985.3,70,f,72.440
rec-8114-dup-0,male,alessantra,blalce,2994,sydney,,9476 0622 6319 4640,68372.01,117,85849.5,6,m,70.858
rec-8114-dup-1,,alessandra,blak,2904,syney,,9476 0622 6319 4640,68372.01,117,85849.5,61,m,70.858
rec-8114-org,male,alessandra,blake,2904,sydney,02 4416 4322,9476 0622 6319 4640,68372.01,117,85849.5,16,m,70.858
rec-8115-org,female,isabelle,scholte,2615,melbourne,03 0210 8470,1894 3622 0502 7709,71863.40,110,45032.3,45,m,76.905
rec-8116-dup-0,male,emily,alvs,2013,melbourne,,2153 8904 1577 2948,78292.81,45,25023.3,41,m,77.433
rec-8116-org,male,emiily,alves,2913,melbourne,07 1668 2329,2153 8904 1577 2948,78292.81,45,25023.3,14,m,77.433
rec-8117-org,male,jacynta,statton,2903,canberra,03 3086 5575,0195 9649 1953 6365,47056.37,73,50728.7,39,m,70.247
rec-8118-dup-0,,pheobe,mkarthy,missing,sydny,02 9045 1211,2323 9083 9712 6084,63031.48,39,85566.9,48,na,74.262
rec-8118-org,female,phoebe,mccarthy,2614,sydney,02 9045 1211,2323 9083 9712 6084,63031.48,39,85566.9,48,na,74.262
rec-8119-org,male,imogen,crouch,2904,perth,02 6228 2056,0333 2073 6187 2973,85154.10,46,115623.7,25,f,74.458
rec-8120-dup-0,,abby,bajdek,2600,melhourne,,6785 8451 6870 7179,59562.74,119,42808.7,70,m,74.349
rec-8120-org,male,abbey,bajtek,2600,melbourne,04 3559 0024,6785 8451 6870 7179,59562.74,119,42808.7,70,m,74.349
rec-8121-org,female,erin,campbell,2905,brisbane,07 7574 5489,5222 7412 2650 3106,46841.90,35,51694.4,12,na,71.318
rec-8122-org,male,isabella,white,2602,sydney,02 7951 2045,1560 3887 8468 7073,60336.62,83,48967.3,86,m,77.273
rec-8123-org,male,madison,baynes,2602,melbourne,02 6695 5488,8977 9872 9294 7030,59759.21,57,142438.7,43,na,74.790
rec-8124-org,male,tara,braithwaite,2904,sydney,04 5396 1802,8900 9255 4804 7970,36726.37,90,45197.9,34,na,80.292
rec-8125-org,male,shantal,michail,2615,canberra,04 2717 9536,3448 8080 8563 8462,24100.28,16,80026.7,81,m,75.769
rec-8126-org,male,emiily,webb,2607,canberra,08 3871 4884,8738 1255 8324 6455,41992.82,89,60202.0,63,m,70.983
rec-8127-org,male,aliza,webb,2607,perth,03 1901 8198,0769 3162 8247 3681,36205.11,32,66964.3,72,na,70.419
rec-8128-org,female,ruby,spong,2609,brisbane,04 3870 2308,6482 7588 3458 6827,41554.68,8,94683.5,89,m,72.651
rec-8129-dup-0,,kily,crosswell,260r,sydny,,3987 9362 9923 1436,68773.07,57,73043.0,54,m,81.399
rec-8129-org,female,keely,crosswell,2605,sydney,02 0140 9620,3987 9362 9923 1436,68773.07,57,73043.0,54,m,81.399
rec-8130-dup-0,,em:ily,golder,2606,brisban,07 7918 9711,5745 17280489 5478,33039.66,56,37035.6,101,f,74.132
rec-8130-dup-1,,zmiily,golder,2607,brisbane,,57458 1728 0489 5478,33039.66,56,37035.6,1061,f,74.132
rec-8130-dup-2,female,emiili,golter,missing,brisbane,,57545 1728 0489 5478,33039.66,56,37035.6,101,f,74.132
rec-8130-org,female,emiily,golder,2607,brisbane,07 7918 9711,5745 1728 0489 5478,33039.66,56,37035.6,101,f,74.132
rec-8131-dup-0,,imojyn,goote,2615,sydnei,,4492 4993 7385 6855,48739.70,29,24187.3,95,na,81.451
rec-8131-org,male,imogen,goode,2615,sydney,08 8839 9326,4492 4993 7385 6855,48739.70,29,24187.3,95,na,81.451
rec-8132-org,male,kylee,noble,2615,sydney,08 3103 1428,0758 4511 3112 8307,55173.88,6,194075.6,86,f,75.184
rec-8133-org,male,georgia,rivera,2614,perth,08 8579 5000,5275 1292 5962 4618,73532.08,4,39747.5,20,m,72.596
rec-8134-org,female,briley,rollins,2615,melbourne,07 7746 0239,9852 7979 6754 4699,60089.89,79,80568.5,21,m,81.363
rec-8135-dup-0,,emiili,michelmore,2616,melboyrne,07 0124 5170,9475 0461 1255 80570,65510.24,96,105164.3,31,na,82.821
rec-8135-org,female,emiily,michelmore,2615,melbourne,07 0124 5170,9475 0461 1255 8070,65510.24,96,105164.3,31,na,82.821
rec-8136-dup-0,,hacyley,nkuyen,2602,sydney,,4050 3763 3373 8341,38107.77,101,143695.1,48,na,76.876
rec-8136-org,male,hayley,nguyen,2602,sydney,03 7099 8430,4050 3763 3373 8341,38107.77,101,143695.1,84,na,76.876
rec-8137-org,male,teagan,timmiss,2617,canberra,04 2912 5796,1642 5583 7765 7741,51790.17,38,44942.9,91,m,72.002
rec-8138-org,female,kristen,suskin,2600,perth,08 0085 7619,4986 0256 3231 0134,52588.81,119,62989.0,34,f,73.727
rec-8139-dup-0,female,bri,becireyic,2t15,sydnei,,4186 8887 3442 6482,41646.52,94,57364.4,45,f,72.166
rec-8139-org,female,bree,becirevic,2615,sydney,04 1090 7955,4186 8887 3442 6482,41646.52,94,57364.4,45,f,72.166
rec-8140-org,male,sophie,sherriff,2617,sydney,03 6022 0742,1855 6387 6264 1713,21798.92,107,69376.6,63,f,75.941
rec-8141-org,male,angelica,druszcz,2617,melbourne,07 8814 3362,7141 1938 1200 8600,72272.67,119,107784.6,98,na,77.762
rec-8142-dup-0,,repekah,green,26o6,brisbane,,3960 76567 5015 2242,3636.25,23,91655.3,109,m,74.403
rec-8142-dup-1,female,rebekah,grin,26p6,brisbane,,39607 7657 5015 2242,3636.25,23,91655.3,103,m,74.403
rec-8142-org,female,rebekah,green,2606,brisbane,03 1161 5793,3960 7657 5015 2242,3636.25,23,91655.3,109,m,74.403
rec-8143-dup-0,,emiili,klarke,261t,melgourne,08 7104 2401,8671 1577 5886 2016,40894.67,111,40828.4,39,na,76.085
rec-8143-dup-1,,emiili,clarcke,261r,melbourne,,8671 1577 5886 2016,40894.67,111,40828.4,39,na,76.085
rec-8143-org,male,emiily,clarke,2615,melbourne,08 7104 2401,8671 1577 5886 2016,40894.67,111,40828.4,39,na,76.085
rec-8144-org,female,matisse,hanna,2604,sydney,03 1660 6276,2783 1365 3858 9224,26905.29,57,173100.6,79,f,78.719
